id,y_2014,y_2015,y_2016,y_2017,y_2018,y_2019,y_2021,y_2022,y_2023
380,212.0,183.0,203.0,200.0,221.0,232.0,166.0,167.0,160.0
381,29.0,21.0,25.0,20.0,17.0,16.0,20.0,33.0,35.0
382,9.0,9.0,17.0,10.0,10.0,13.0,5.0,10.0,9.0
383,49.0,58.0,61.0,63.0,49.0,59.0,21.0,34.0,34.0
385,48.0,45.0,51.0,43.0,43.0,43.0,21.0,44.0,44.0
386,14.0,13.0,12.0,9.0,5.0,8.0,1.0,4.0,10.0
387,20.0,21.0,29.0,34.0,37.0,29.0,6.0,19.0,24.0
388,11.0,9.0,13.0,42.0,25.0,17.0,13.0,13.0,16.0
389,121.0,132.0,142.0,131.0,107.0,108.0,52.0,93.0,99.0
390,9.0,12.0,11.0,12.0,13.0,14.0,7.0,13.0,17.0
391,26.0,31.0,30.0,37.0,47.0,37.0,21.0,25.0,23.0
392,171.0,195.0,189.0,211.0,195.0,160.0,114.0,115.0,109.0
393,53.0,45.0,46.0,42.0,63.0,54.0,27.0,29.0,35.0
394,40.0,35.0,34.0,33.0,46.0,49.0,23.0,27.0,30.0
395,18.0,14.0,15.0,20.0,20.0,12.0,9.0,10.0,13.0
396,43.0,37.0,37.0,36.0,43.0,43.0,25.0,34.0,34.0
397,8.0,5.0,21.0,21.0,17.0,17.0,7.0,9.0,19.0
398,,6.0,6.0,13.0,15.0,11.0,15.0,9.0,12.0
399,39.0,34.0,36.0,37.0,33.0,32.0,29.0,32.0,17.0
400,70.0,73.0,75.0,70.0,56.0,61.0,51.0,47.0,71.0
401,42.0,57.0,58.0,58.0,49.0,52.0,30.0,30.0,30.0
402,34.0,31.0,28.0,27.0,24.0,24.0,13.0,18.0,24.0
403,57.0,57.0,65.0,64.0,57.0,48.0,37.0,49.0,46.0
404,32.0,22.0,25.0,31.0,28.0,22.0,12.0,18.0,30.0
405,91.0,74.0,95.0,92.0,96.0,77.0,58.0,69.0,91.0
406,19.0,15.0,16.0,15.0,16.0,16.0,11.0,10.0,10.0
407,28.0,23.0,30.0,35.0,31.0,34.0,35.0,33.0,38.0
408,50.0,47.0,52.0,42.0,32.0,47.0,33.0,23.0,36.0
409,41.0,34.0,50.0,39.0,44.0,53.0,41.0,32.0,39.0
410,6.0,6.0,11.0,12.0,,12.0,2.0,3.0,5.0
411,35.0,37.0,40.0,41.0,32.0,40.0,29.0,31.0,28.0
412,12.0,10.0,11.0,11.0,,8.0,6.0,13.0,31.0
413,124.0,108.0,103.0,117.0,114.0,112.0,73.0,102.0,91.0
416,22.0,20.0,31.0,42.0,30.0,26.0,14.0,12.0,13.0
417,33.0,40.0,50.0,55.0,46.0,51.0,39.0,49.0,49.0
418,110.0,104.0,103.0,111.0,135.0,101.0,62.0,67.0,79.0
419,89.0,73.0,84.0,89.0,67.0,73.0,47.0,61.0,74.0
420,36.0,35.0,39.0,56.0,48.0,50.0,45.0,58.0,46.0
421,33.0,32.0,40.0,36.0,34.0,31.0,25.0,36.0,42.0
422,25.0,35.0,29.0,33.0,49.0,47.0,15.0,42.0,42.0
423,43.0,45.0,53.0,67.0,56.0,73.0,87.0,82.0,91.0
424,23.0,14.0,16.0,10.0,14.0,13.0,9.0,10.0,8.0
425,34.0,31.0,26.0,19.0,27.0,21.0,11.0,13.0,14.0
426,29.0,31.0,37.0,36.0,28.0,27.0,11.0,19.0,23.0
428,27.0,26.0,32.0,21.0,26.0,21.0,6.0,14.0,12.0
430,28.0,28.0,34.0,51.0,60.0,64.0,29.0,33.0,47.0
431,22.0,20.0,30.0,36.0,26.0,20.0,15.0,18.0,21.0
432,55.0,58.0,56.0,68.0,57.0,57.0,44.0,45.0,48.0
433,26.0,19.0,24.0,19.0,17.0,15.0,14.0,16.0,19.0
434,38.0,38.0,37.0,28.0,31.0,32.0,21.0,30.0,36.0
435,4.0,6.0,6.0,,,,2.0,2.0,2.0
436,21.0,19.0,22.0,19.0,16.0,15.0,9.0,17.0,17.0
437,27.0,32.0,30.0,34.0,38.0,43.0,32.0,47.0,50.0
438,22.0,19.0,24.0,36.0,54.0,60.0,46.0,52.0,55.0
442,32.0,37.0,37.0,48.0,39.0,35.0,16.0,23.0,17.0
443,29.0,40.0,38.0,51.0,37.0,32.0,20.0,33.0,30.0
444,41.0,49.0,60.0,67.0,51.0,51.0,31.0,39.0,43.0
445,66.0,50.0,39.0,52.0,59.0,65.0,52.0,51.0,47.0
446,30.0,24.0,27.0,29.0,36.0,38.0,19.0,29.0,25.0
447,40.0,29.0,34.0,41.0,50.0,58.0,49.0,68.0,85.0
448,42.0,49.0,63.0,68.0,60.0,58.0,44.0,52.0,42.0
449,17.0,19.0,22.0,29.0,21.0,21.0,15.0,19.0,30.0
450,62.0,54.0,69.0,59.0,68.0,64.0,34.0,55.0,61.0
451,124.0,107.0,122.0,123.0,135.0,140.0,139.0,173.0,173.0
452,27.0,25.0,20.0,19.0,15.0,15.0,13.0,32.0,30.0
453,29.0,32.0,34.0,26.0,29.0,24.0,12.0,25.0,18.0
454,38.0,39.0,43.0,27.0,25.0,20.0,18.0,30.0,33.0
455,23.0,26.0,34.0,35.0,28.0,31.0,17.0,23.0,21.0
456,,,,,,,4.0,5.0,6.0
457,41.0,40.0,36.0,34.0,33.0,27.0,24.0,24.0,23.0
458,44.0,38.0,35.0,30.0,35.0,30.0,33.0,39.0,36.0
459,53.0,57.0,60.0,76.0,61.0,62.0,38.0,40.0,39.0
460,68.0,74.0,84.0,68.0,72.0,50.0,41.0,69.0,80.0
462,36.0,37.0,37.0,34.0,33.0,32.0,33.0,72.0,96.0
463,32.0,30.0,48.0,38.0,41.0,48.0,33.0,34.0,32.0
464,104.0,105.0,96.0,111.0,103.0,85.0,63.0,87.0,107.0
465,33.0,33.0,27.0,23.0,27.0,35.0,16.0,21.0,24.0
466,44.0,42.0,51.0,52.0,59.0,60.0,22.0,35.0,35.0
467,59.0,45.0,45.0,47.0,61.0,65.0,37.0,43.0,48.0
468,6.0,4.0,4.0,,,,,,
469,55.0,42.0,45.0,38.0,38.0,39.0,32.0,33.0,43.0
470,34.0,29.0,27.0,30.0,36.0,30.0,22.0,31.0,23.0
471,44.0,32.0,39.0,44.0,50.0,48.0,35.0,45.0,42.0
472,11.0,17.0,21.0,23.0,20.0,14.0,10.0,18.0,14.0
473,23.0,23.0,30.0,25.0,21.0,20.0,17.0,22.0,19.0
474,27.0,23.0,20.0,24.0,24.0,28.0,25.0,19.0,18.0
475,51.0,59.0,53.0,56.0,44.0,54.0,31.0,40.0,44.0
476,19.0,18.0,30.0,30.0,36.0,51.0,20.0,50.0,48.0
